movie_id,movie_title,franchise,release_year,release_date,decade,movie_type,genre,sub_genre,runtime_minutes,rating,language,country,director,producer,composer,lead_actor,lead_actress,animation_type,studio,budget_million_usd,box_office_million_usd,production_cost_million_usd,marketing_cost_million_usd,opening_weekend_million_usd,domestic_box_office_million_usd,international_box_office_million_usd,roi_percent,imdb_rating,rotten_tomatoes_score,metacritic_score,audience_score,cinemas_released,streaming_platform,streaming_release_date,disney_plus_available,awards_won,oscar_nominations,oscar_wins,soundtrack_popularity,number_of_songs,has_post_credit_scene,villain_name,main_character,princess_movie,animal_sidekick,magic_theme,musical,family_friendly,based_on_book,based_on_true_story,remake,sequel,prequel,cinematic_universe,target_age_group,merchandise_sales_million_usd,theme_park_attraction,theme_park_name,video_game_adaptation,mobile_game_available,global_popularity_index,fan_rating,critic_rating,rewatchability_score,cultural_impact_score,social_media_mentions_million,search_popularity,holiday_release,summer_release,streaming_hours_million,home_media_sales_million,inflation_adjusted_box_office_million,profit_million,profit_category,success_category
DIS00926,Encanto (Remake),Standalone,1997,1997-12-06,1990s,Live Action,Comedy,Superhero,108,PG-13,Japanese,USA,David Lowery,Peter Del Vecho,James Newton Howard,Ryan Reynolds,Sofia Carson,None,Pixar Animation Studios,199.0,311.7,151.3,40.6,32.5,174.1,137.6,62.4,5.6,47,49,45,3148,Disney+,1998-11-10,Yes,0,0,0,75,13,No,Cruella de Vil,Aurora,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,None,Kids,23.2,No,None,No,No,26.1,6.4,4.8,1.3,2.2,2.84,29,Yes,No,26.7,26.0,537.7,119.8,Medium Profit,Average
DIS00927,The Incredibles,The Incredibles,2010,2010-02-07,2010s,Animated,Adventure,Time Travel,104,PG,English,USA,Craig Gillespie,Kevin Feige,James Newton Howard,Will Smith,Zendaya,2D,Marvel Studios,436.2,1700.9,386.2,179.4,330.2,991.0,709.9,200.7,9.0,86,95,96,2607,Disney+,2010-08-16,Yes,2,4,2,37,1,Yes,Gaston,Remy,No,No,Yes,No,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,206.5,No,None,No,No,95.0,9.2,8.9,9.9,10.0,28.74,93,No,No,79.1,317.6,2381.3,1135.3,Massive Profit,Hit
DIS00928,Tale of Wonders 2,Tale of Wonders,1983,1983-06-24,1980s,Disney Channel Original,Animation,Buddy Comedy,87,PG-13,Hindi,India,Gary Trousdale,Jared Bush,Hans Zimmer,Josh Gad,Anne Hathaway,Hybrid,Walt Disney Animation Studios,67.2,197.2,53.9,29.3,14.1,106.3,90.9,137.0,5.8,55,31,56,1562,Disney+,1983-09-11,Yes,0,0,0,83,0,No,Hades,Hercules,No,Yes,Yes,No,No,No,No,No,Yes,No,None,Kids,72.3,No,None,No,No,26.6,6.0,5.8,2.3,2.0,6.48,20,No,Yes,19.5,18.6,409.2,114.0,High Profit,Hit
DIS00929,The Enchanted Stardust 3,Standalone,1991,1991-06-25,1990s,Pixar,Action,Buddy Comedy,94,PG,Japanese,USA,Lee Unkrich,Jared Bush,Christophe Beck,Josh Gad,Zoe Saldana,Hybrid,Lucasfilm,85.6,528.8,76.7,24.3,62.9,247.0,281.8,423.6,6.8,54,79,60,3475,DisneyNOW,1992-04-22,No,1,0,0,54,1,No,Jafar,WALL-E,No,No,No,No,Yes,No,No,No,No,No,None,Kids,76.2,No,None,No,No,37.1,6.7,5.3,3.8,2.6,10.67,44,No,Yes,0.0,43.6,991.5,427.8,Massive Profit,Blockbuster
DIS00930,Tale of the Realm,Standalone,2000,2000-01-05,2000s,Pixar,Romance,Heist,159,G,English,UK,Niki Caro,Kathleen Kennedy,Hans Zimmer,Idris Elba,Zoe Saldana,Stop Motion,Pixar Animation Studios,148.7,226.2,126.0,34.3,13.9,86.8,139.4,41.1,5.6,45,42,49,862,Disney+,2000-10-15,Yes,0,1,0,64,12,No,Cruella de Vil,Merida,Yes,No,No,Yes,Yes,Yes,No,No,No,No,None,Everyone,44.3,No,None,No,No,22.2,5.7,4.3,2.4,3.5,2.92,22,No,No,16.9,16.2,373.2,65.9,Medium Profit,Average
DIS00931,Star Wars 3,Star Wars,1976,1976-07-19,1970s,Remake,Sci-Fi,Heist,81,PG-13,English,Japan,Pete Docter,John Lasseter,Michael Giacchino,Will Smith,Auli'i Cravalho,3D CGI,Pixar Animation Studios,291.9,1595.2,252.5,128.6,119.7,608.3,986.9,318.6,5.2,40,39,50,3698,Disney+,1977-02-10,Yes,0,0,0,40,0,Yes,Chernabog,Nemo,No,No,Yes,No,No,No,No,Yes,Yes,No,Star Wars Universe,Teen,200.3,Yes,Tokyo Disneyland,Yes,Yes,68.3,4.8,4.4,5.8,7.2,9.13,69,No,Yes,78.9,265.0,3589.2,1214.1,Massive Profit,Blockbuster
DIS00932,Cinderella,Cinderella,1999,1999-01-07,1990s,Animated,Adventure,Road Trip,116,PG-13,English,UK,Byron Howard,Jason Owen,Patrick Doyle,Chris Pratt,Sofia Carson,2D,Disneytoon Studios,256.2,343.7,228.8,108.6,29.2,115.8,227.9,1.9,6.9,68,47,63,2369,Disney+ Hotstar,1999-04-14,Yes,0,1,0,29,2,No,Hans,Miguel,No,No,No,No,No,No,No,No,Yes,No,None,Everyone,71.8,No,None,No,No,26.9,6.7,6.4,1.5,1.6,1.47,33,No,No,30.0,44.1,575.7,6.3,Low Profit,Average
DIS00933,Adventures of the Realm 2,Adventures of the Realm,1952,1952-10-21,1950s,Disney Channel Original,Animation,Sports,74,PG,English,USA,John Musker,Kevin Feige,Alan Menken,Will Smith,Emma Watson,3D CGI,Disneytoon Studios,353.2,455.0,310.6,77.5,64.8,196.3,258.7,17.2,5.9,48,51,56,1697,Disney+,1953-08-25,Yes,0,1,0,52,2,No,Ursula,Simba,No,No,Yes,No,Yes,No,No,No,No,No,None,Everyone,61.6,No,None,No,No,32.2,6.2,4.1,2.1,2.2,12.45,48,No,No,16.7,67.2,1296.8,66.9,Low Profit,Average
DIS00934,Descendants 4,Descendants,1945,1945-11-11,1940s,Live Action,Sci-Fi,Buddy Comedy,62,G,Spanish,USA,Rich Moore,Jonas Rivera,Thomas Newman,Ryan Reynolds,Angelina Jolie,None,Walt Disney Animation Studios,226.1,826.1,209.1,54.4,73.3,474.3,351.8,213.5,7.6,69,69,87,4261,Theatrical Only,,No,2,4,0,59,0,No,Hades,Troy Bolton,No,No,Yes,No,Yes,No,No,No,No,No,None,Kids,63.2,No,None,No,No,49.2,7.3,7.5,4.1,4.0,6.78,43,Yes,No,0.0,43.8,2499.0,562.6,Massive Profit,Hit
DIS00935,Winnie the Pooh,Standalone,2001,2001-04-13,2000s,Disney Channel Original,Sci-Fi,Mystery,148,PG,English,USA,Niki Caro,Jonas Rivera,Patrick Doyle,Johnny Depp,Halle Bailey,2D,Pixar Animation Studios,82.8,77.4,64.0,21.2,10.7,46.9,30.5,-9.2,6.8,57,56,64,4145,Disney+,2001-10-20,Yes,0,2,0,65,0,No,Maleficent,Mal,No,Yes,No,No,Yes,No,No,No,No,No,None,Family,71.4,No,None,No,No,22.4,7.2,5.9,1.0,1.3,6.68,17,No,No,11.1,11.8,125.8,-7.8,Loss,Average
DIS00936,Teen Beach,Teen Beach,1963,1963-08-13,1960s,Pixar,Musical,Superhero,171,PG,English,USA,John Musker,Kevin Feige,Randy Newman,Will Smith,Zoe Saldana,Stop Motion,Pixar Animation Studios,230.2,674.3,200.3,87.3,31.5,248.3,426.0,134.5,5.3,47,52,46,4337,Disney+,1964-04-06,Yes,0,0,0,73,11,No,Yzma,Mal,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,None,Kids,81.4,No,None,No,No,32.5,5.2,5.4,2.0,2.9,4.54,36,No,Yes,28.0,74.7,1736.3,386.7,High Profit,Hit
DIS00937,Frozen 4,Frozen,2013,2013-01-16,2010s,Remake,Animation,Sports,172,PG,English,USA,Andrew Stanton,Peter Del Vecho,James Newton Howard,Dwayne Johnson,Emma Watson,None,20th Century Studios,159.7,359.5,149.2,34.8,28.0,148.1,211.4,95.4,5.6,50,44,40,807,Theatrical Only,,No,0,1,0,44,2,No,Hades,Remy,No,Yes,Yes,No,Yes,No,No,Yes,No,No,None,Everyone,86.1,No,None,No,No,31.7,5.3,4.8,2.0,2.8,2.83,30,No,No,0.0,54.2,476.3,175.5,High Profit,Hit
DIS00938,Adventures of Dreams 2,Adventures of Dreams,1999,1999-06-22,1990s,Remake,Romance,Time Travel,101,PG,English,India,Chris Buck,Jason Owen,Thomas Newman,Dwayne Johnson,Anne Hathaway,None,Disneytoon Studios,360.8,276.0,311.7,128.1,26.8,94.5,181.5,-37.2,4.8,23,34,36,3339,Disney+ Hotstar,2000-07-24,Yes,0,0,0,32,13,No,Cruella de Vil,Aurora,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,None,Teen,49.6,No,None,No,No,18.0,4.5,2.2,2.8,1.8,6.29,12,No,Yes,7.2,36.5,462.3,-163.8,Loss,Flop
DIS00939,Mulan,Standalone,2001,2001-08-04,2000s,Remake,Adventure,Road Trip,140,G,English,UK,Marc Webb,Roy Conli,Randy Newman,Dwayne Johnson,Zendaya,None,Pixar Animation Studios,330.2,2054.4,249.8,126.7,131.9,644.0,1410.4,445.7,8.9,89,95,99,1457,Disney+,2002-02-10,Yes,3,0,0,29,0,No,Cruella de Vil,Hiro,No,No,No,No,Yes,No,No,Yes,No,No,None,Family,313.7,Yes,Tokyo Disneyland,No,No,95.4,8.7,8.3,9.9,9.9,24.6,100,No,Yes,89.8,397.7,3338.4,1677.9,Massive Profit,Blockbuster
DIS00940,Tarzan: Return,Tarzan,1993,1993-11-17,1990s,Remake,Drama,Coming of Age,98,PG,English,India,Byron Howard,Jared Bush,Hans Zimmer,Josh Gad,Emma Stone,None,Walt Disney Animation Studios,351.1,150.9,305.1,125.0,21.9,62.9,88.0,-64.9,6.4,56,56,61,643,Disney+ Hotstar,1994-06-27,Yes,2,1,0,57,1,No,Hades,Hercules,No,Yes,No,No,Yes,No,No,Yes,Yes,No,None,Teen,61.8,No,None,No,No,21.9,6.2,5.2,2.2,2.2,6.75,29,Yes,No,7.8,13.8,275.4,-279.2,Loss,Flop
DIS00941,Sleeping Beauty (Remake),Sleeping Beauty,2018,2018-06-16,2010s,Remake,Comedy,Sports,147,PG,English,Canada,Lee Unkrich,Jason Owen,Michael Giacchino,Robert Downey Jr.,Anne Hathaway,None,Walt Disney Animation Studios,205.2,528.0,191.6,87.6,109.1,329.8,198.2,89.1,7.2,64,58,61,2705,Theatrical Only,,No,1,0,0,55,2,Yes,Mother Gothel,Elsa,Yes,No,No,No,Yes,No,No,Yes,Yes,No,None,Teen,46.2,No,None,No,No,38.4,7.5,6.1,3.0,3.4,9.04,40,No,Yes,0.0,78.2,633.6,248.8,High Profit,Hit
DIS00942,The Princess and the Frog: Curse,Standalone,2025,2025-12-24,2020s,Short Film,Adventure,Fairy Tale,150,PG-13,English,Japan,Gary Trousdale,Kevin Feige,Patrick Doyle,Dwayne Johnson,Emma Stone,Stop Motion,Walt Disney Pictures,49.4,48.8,42.4,18.5,10.2,30.8,18.0,-19.9,7.6,73,72,67,1683,Disney+,2026-08-04,Yes,1,1,0,33,6,No,Chernabog,Belle,Yes,No,No,Yes,No,No,No,No,No,No,None,Everyone,30.1,No,None,No,No,25.7,8.1,7.2,2.1,2.6,7.72,27,Yes,No,14.3,4.8,50.0,-12.1,Loss,Average
DIS00943,Toy Story 3,Toy Story,2025,2025-07-27,2020s,Remake,Action,Heist,113,PG,English,USA,Jon Favreau,Jason Owen,Germaine Franco,Chris Pratt,Kristen Bell,3D CGI,Marvel Studios,243.5,796.3,187.2,100.1,78.0,381.1,415.2,177.2,6.8,59,47,71,802,Theatrical Only,,No,0,0,0,60,1,Yes,Hans,Nemo,No,No,No,No,Yes,No,No,Yes,No,No,Marvel Cinematic Universe,Kids,64.7,No,None,No,No,35.0,6.9,5.1,2.9,4.0,5.29,45,No,Yes,0.0,100.3,816.2,509.0,Massive Profit,Hit
DIS00944,Snow White,Standalone,1994,1994-02-15,1990s,Pixar,Comedy,Road Trip,61,PG,English,UK,David Lowery,Peter Del Vecho,Alan Menken,Chris Evans,Idina Menzel,Hybrid,Marvel Studios,444.0,495.3,343.5,129.9,37.6,152.8,342.5,4.6,6.5,69,56,65,2599,Disney+,1994-12-19,Yes,0,0,0,77,1,Yes,Judge Frollo,Remy,No,No,No,No,Yes,No,No,No,No,No,Marvel Cinematic Universe,Everyone,137.5,No,None,No,No,39.6,6.6,7.0,4.6,3.7,15.68,36,No,No,18.0,96.0,891.5,21.9,Low Profit,Average
DIS00945,Kingdom of Wonders,Kingdom of Wonders,2004,2004-02-27,2000s,Animated,Action,Sports,127,G,English,USA,Niki Caro,Yvett Merino,Alan Menken,Chris Evans,Kristen Bell,Hybrid,Walt Disney Animation Studios,187.7,844.9,162.2,62.1,102.8,310.4,534.5,276.7,6.8,52,63,67,677,Disney+ Hotstar,2004-11-29,Yes,1,0,0,40,0,No,Chernabog,Belle,Yes,No,No,No,Yes,No,No,No,No,No,None,Teen,45.9,No,None,No,No,54.4,7.2,5.4,5.4,6.6,17.73,55,No,No,21.8,167.9,1309.6,620.6,Massive Profit,Blockbuster
DIS00946,Alice in Wonderland (Remake),Alice in Wonderland,2004,2004-03-03,2000s,Short Film,Romance,Buddy Comedy,161,PG-13,English,India,John Musker,John Lasseter,Patrick Doyle,Will Smith,Auli'i Cravalho,Hybrid,Disney Channel Productions,262.2,466.0,247.6,105.7,54.7,236.7,229.3,31.9,6.4,47,60,56,1051,Disney+ Hotstar,2004-05-25,Yes,0,0,0,31,1,No,Scar,Bob Parr,No,No,Yes,No,No,No,No,No,No,No,None,Family,60.9,No,None,No,No,28.5,6.2,4.8,2.0,3.1,9.74,25,No,No,16.3,82.9,722.3,112.7,Medium Profit,Average
DIS00947,Spirit of Dreams (Remake),Spirit of Dreams,1965,1965-04-25,1960s,Animated,Sci-Fi,Holiday,105,PG,English,USA,Rob Marshall,Osnat Shurer,Michael Giacchino,Jason Segel,Emma Stone,Hybrid,Walt Disney Pictures,425.1,911.5,357.7,127.1,181.0,518.8,392.7,88.0,7.0,60,68,69,1305,Disney+ Hotstar,1965-10-29,Yes,3,1,0,34,1,No,Yzma,Simba,No,No,No,No,Yes,No,No,No,Yes,No,None,Kids,147.3,No,None,No,No,52.8,6.9,6.2,5.2,6.8,7.35,51,No,No,32.8,174.9,2301.5,426.7,High Profit,Hit
DIS00948,The Golden the Isles (Remake),Standalone,1996,1996-12-25,1990s,Disney Channel Original,Animation,Fairy Tale,126,PG,Hindi,USA,Brad Bird,Kevin Feige,Lin-Manuel Miranda,Idris Elba,Zoe Saldana,Stop Motion,Pixar Animation Studios,66.8,225.4,52.0,18.0,26.9,78.3,147.1,222.0,6.9,63,57,67,2591,Theatrical Only,,No,1,0,0,57,1,No,Captain Hook,Tarzan,No,No,Yes,No,Yes,No,No,No,No,No,None,Everyone,59.5,No,None,No,No,33.2,6.5,6.6,3.6,3.1,4.76,34,Yes,No,0.0,38.0,394.4,155.4,Massive Profit,Hit
DIS00949,Tale of Stardust: Kingdom,Tale of Stardust,2013,2013-07-20,2010s,Pixar,Family,Fairy Tale,164,G,Hindi,Japan,Jennifer Lee,Osnat Shurer,Patrick Doyle,Tom Holland,Lily James,2D,Marvel Studios,238.6,268.1,182.9,90.2,35.9,153.4,114.7,-1.8,6.6,64,56,55,2764,Theatrical Only,,No,1,0,0,71,11,Yes,Hades,Ariel,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Kids,31.0,No,None,No,No,12.6,6.7,6.8,1.0,1.6,2.94,1,No,Yes,0.0,34.4,355.2,-5.0,Loss,Average
DIS00950,Legend of Wonders,Legend of Wonders,2022,2022-08-23,2020s,Disney Channel Original,Adventure,Superhero,165,PG,English,Canada,Byron Howard,Osnat Shurer,Germaine Franco,Idris Elba,Auli'i Cravalho,Stop Motion,Disney Channel Productions,218.7,525.4,171.0,51.2,89.4,289.1,236.3,136.5,7.5,68,62,65,538,Disney+,2023-04-03,Yes,1,0,0,49,0,No,Captain Hook,Mal,No,No,No,No,Yes,No,No,No,No,No,None,Kids,79.5,No,None,No,No,53.7,7.7,6.7,6.6,5.1,17.65,49,No,Yes,47.4,105.0,577.9,303.2,High Profit,Hit
DIS00951,The Rescuers: Adventure,The Rescuers,1984,1984-03-09,1980s,Pixar,Musical,Time Travel,174,G,Multiple,Canada,Rob Marshall,John Lasseter,Lin-Manuel Miranda,Johnny Depp,Anne Hathaway,2D,Pixar Animation Studios,76.4,20.8,61.3,31.5,1.6,12.4,8.4,-77.6,7.9,84,77,79,3434,Disney+,1984-10-09,Yes,1,1,0,97,5,Yes,Mother Gothel,Moana,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,None,Family,64.5,No,None,No,No,23.6,7.8,8.5,1.9,3.5,3.82,22,No,No,12.4,3.4,42.6,-72.0,Loss,Flop
DIS00952,Camp Rock 4,Camp Rock,1943,1943-08-22,1940s,Disney Channel Original,Comedy,Road Trip,81,PG-13,English,USA,Byron Howard,Osnat Shurer,Germaine Franco,Robert Downey Jr.,Anne Hathaway,3D CGI,Walt Disney Pictures,231.0,868.1,197.8,78.0,134.4,467.3,400.8,214.8,5.8,41,39,43,4051,Disney+,1944-07-12,Yes,0,0,0,57,6,No,Hades,Belle,Yes,No,No,Yes,No,Yes,No,No,Yes,No,None,Everyone,53.7,No,None,No,No,44.8,5.7,4.3,3.7,4.8,3.52,34,No,Yes,46.1,151.5,2669.4,592.3,Massive Profit,Hit
DIS00953,Legend of Stardust 2,Legend of Stardust,1965,1965-03-08,1960s,Short Film,Comedy,Road Trip,103,PG,Multiple,USA,Marc Webb,Jason Owen,Christophe Beck,Jason Segel,Lily James,Hybrid,Marvel Studios,32.7,20.0,26.3,12.2,2.0,7.6,12.4,-48.1,8.4,85,79,85,2824,Theatrical Only,,No,3,2,0,58,0,Yes,Cruella de Vil,Miguel,No,No,No,No,Yes,Yes,No,No,No,No,Marvel Cinematic Universe,Kids,94.2,No,None,No,No,33.2,8.5,8.2,2.2,3.5,8.96,23,No,No,0.0,2.9,50.5,-18.5,Loss,Flop
DIS00954,Descendants,Descendants,2006,2006-11-17,2000s,Remake,Fantasy,Sports,80,PG,English,USA,Gary Trousdale,Jonas Rivera,James Newton Howard,Josh Gad,Sofia Carson,None,Walt Disney Animation Studios,58.2,342.4,49.3,16.0,38.7,128.2,214.2,424.3,5.4,56,53,50,3466,Disney+,2007-08-02,Yes,0,0,0,34,2,Yes,Judge Frollo,Remy,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,None,Kids,70.5,No,None,No,No,28.5,5.4,5.1,1.6,2.9,8.38,29,Yes,No,30.6,30.1,513.6,277.1,Massive Profit,Blockbuster
DIS00955,Coco 3,Coco,1956,1956-02-20,1950s,Disney Channel Original,Sci-Fi,Coming of Age,170,PG,Hindi,USA,Ron Clements,Jason Owen,Michael Giacchino,Chris Evans,Angelina Jolie,2D,Disney Channel Productions,141.7,265.9,128.4,52.8,26.8,134.9,131.0,46.7,9.1,100,86,88,3834,Disney+,1956-10-23,Yes,3,1,0,78,11,No,Ursula,Mulan,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,None,Family,87.3,No,None,No,No,38.1,9.3,10.0,2.5,4.5,4.42,36,No,No,31.8,17.3,731.2,84.7,Medium Profit,Average
DIS00956,The Muppets: Forever,The Muppets,1976,1976-06-08,1970s,Short Film,Family,Heist,135,PG,English,Japan,Kirk Wise,Kevin Feige,Christophe Beck,Idris Elba,Lily James,2D,Lucasfilm,158.3,169.0,148.5,32.6,19.2,96.9,72.1,-6.7,7.2,66,65,72,4036,Disney+,1977-02-05,Yes,0,2,0,28,2,No,Gaston,Aladdin,No,No,No,No,Yes,No,No,No,No,No,None,Family,36.0,No,None,No,No,31.8,7.6,6.0,2.0,3.2,10.91,45,No,Yes,12.2,10.1,380.2,-12.1,Loss,Average
DIS00957,Kingdom of the Forest 4,Kingdom of the Forest,2023,2023-07-05,2020s,Pixar,Romance,Mystery,76,PG-13,Spanish,USA,Craig Gillespie,Roy Conli,Patrick Doyle,Robert Downey Jr.,Halle Bailey,3D CGI,Disney Channel Productions,371.5,810.6,308.4,125.2,59.6,315.9,494.7,86.9,5.7,45,41,42,3770,Disney+ Hotstar,2024-03-27,Yes,0,0,0,45,2,Yes,Mother Gothel,Simba,No,No,No,No,No,No,No,No,Yes,No,None,Family,136.6,No,None,No,No,40.7,5.4,4.4,4.4,3.6,12.01,34,No,Yes,31.3,79.2,871.4,377.0,High Profit,Hit
DIS00958,Legend of Wonders,Standalone,1984,1984-04-18,1980s,Pixar,Animation,Time Travel,107,PG,English,Japan,Niki Caro,Peter Del Vecho,Patrick Doyle,Johnny Depp,Zoe Saldana,3D CGI,Lucasfilm,54.5,50.5,48.5,12.4,4.3,17.1,33.4,-17.1,8.9,88,85,93,3865,Theatrical Only,,No,4,3,1,64,2,No,Hans,Winnie the Pooh,No,No,Yes,No,Yes,No,No,No,No,No,None,Kids,105.1,No,None,No,No,44.2,9.1,8.5,4.9,4.5,14.61,42,No,No,0.0,4.6,103.5,-10.4,Loss,Average
DIS00959,Kingdom of Dreams 3,Kingdom of Dreams,1969,1969-07-15,1960s,Pixar,Sci-Fi,Sports,64,PG,Multiple,USA,Nathan Greno,Kathleen Kennedy,Christophe Beck,Dwayne Johnson,Zendaya,Hybrid,20th Century Studios,328.8,1946.5,306.0,130.7,172.3,1235.2,711.3,345.7,6.4,39,53,61,1457,Disney+,1969-11-16,Yes,1,2,0,30,5,No,Captain Hook,Pocahontas,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,None,Kids,162.7,Yes,Shanghai Disneyland,No,No,90.1,6.8,4.6,10.0,8.5,31.28,79,No,Yes,76.5,326.5,4720.3,1509.8,Massive Profit,Blockbuster
DIS00960,Oliver & Company,Oliver & Company,2009,2009-11-14,2000s,Pixar,Action,Buddy Comedy,94,PG-13,English,India,Dean DeBlois,Roy Conli,Patrick Doyle,Josh Gad,Emma Stone,3D CGI,Disney Channel Productions,7.9,23.6,7.2,1.8,1.7,10.4,13.2,162.2,6.9,64,60,72,1387,Disney+,2010-07-27,Yes,0,0,0,44,4,No,Gaston,Snow White,Yes,No,No,Yes,No,Yes,No,No,Yes,No,None,Teen,67.6,No,None,No,No,20.1,6.7,6.3,2.0,1.1,3.86,30,Yes,No,8.8,4.0,33.6,14.6,Massive Profit,Hit
DIS00961,The Chronicles of Narnia,The Chronicles of Narnia,2024,2024-04-27,2020s,Remake,Romance,Superhero,69,PG,Spanish,Canada,David Lowery,Kevin Feige,Lin-Manuel Miranda,Robert Downey Jr.,Idina Menzel,3D CGI,Disneytoon Studios,316.2,474.6,237.9,108.5,45.3,211.8,262.8,37.0,7.5,73,66,72,3938,Disney+,2024-08-25,Yes,1,4,0,33,0,No,Chernabog,Simba,No,No,Yes,No,Yes,No,No,Yes,Yes,No,None,Teen,108.5,No,None,No,No,35.7,7.6,7.0,3.4,3.7,5.54,44,No,No,16.5,47.0,498.3,128.2,Medium Profit,Average
DIS00962,Winnie the Pooh: Return,Winnie the Pooh,1943,1943-09-21,1940s,Disney Channel Original,Romance,Heist,62,PG,English,USA,Jennifer Lee,John Lasseter,Thomas Newman,Idris Elba,Idina Menzel,Stop Motion,Disneytoon Studios,411.7,1772.2,318.0,133.5,202.5,786.3,985.9,292.5,7.9,87,74,85,3552,Disney+,1944-09-12,Yes,3,1,0,61,15,No,Hades,Remy,No,No,No,Yes,Yes,Yes,No,No,Yes,No,None,Everyone,221.9,Yes,Tokyo Disneyland,No,No,86.3,7.3,8.2,9.6,8.1,31.4,100,No,No,26.7,200.6,5449.5,1320.7,Massive Profit,Blockbuster
DIS00963,Tale of the Forest 4,Tale of the Forest,2006,2006-05-09,2000s,Pixar,Romance,Road Trip,147,G,English,USA,Craig Gillespie,Roy Conli,Thomas Newman,Chris Pratt,Zendaya,3D CGI,Pixar Animation Studios,375.7,1646.9,345.5,153.4,221.5,737.9,909.0,230.1,7.3,69,66,67,741,Disney+,2006-09-20,Yes,0,0,0,40,0,No,Hades,Mirabel,No,No,No,No,Yes,Yes,No,No,Yes,No,None,Kids,234.1,No,None,No,No,79.6,6.8,7.2,7.7,8.5,31.08,76,No,No,39.9,282.4,2470.4,1148.0,Massive Profit,Blockbuster
DIS00964,Frozen: Untold Story,Frozen,1969,1969-01-09,1960s,Live Action,Drama,Heist,104,PG,Hindi,USA,Gary Trousdale,Jared Bush,Michael Giacchino,Ewan McGregor,Idina Menzel,None,Disney Channel Productions,286.9,642.7,247.3,102.9,73.0,214.6,428.1,83.5,6.4,67,52,54,2718,Theatrical Only,,No,1,1,0,64,9,No,Cruella de Vil,Merida,Yes,Yes,No,Yes,Yes,No,No,No,No,No,None,Teen,23.7,No,None,No,No,29.2,5.7,6.8,3.2,2.5,5.33,27,No,No,0.0,87.6,1558.5,292.5,High Profit,Hit
DIS00965,Brave,Brave,2020,2020-09-11,2020s,Remake,Romance,Heist,113,G,Japanese,USA,Craig Gillespie,Jared Bush,Christophe Beck,Ryan Reynolds,Emma Watson,None,20th Century Studios,409.7,516.8,337.3,132.9,29.4,175.3,341.5,9.9,6.2,57,63,52,2307,Disney+,2021-08-02,Yes,1,1,1,61,2,Yes,Shan Yu,Riley,No,Yes,No,No,Yes,No,No,Yes,Yes,No,None,Kids,80.8,No,None,No,No,37.8,5.5,5.6,3.6,3.2,4.13,47,No,No,28.2,33.4,594.3,46.6,Low Profit,Average
DIS00966,Snow White,Snow White,1943,1943-07-12,1940s,Remake,Family,Holiday,94,PG,English,UK,Lee Unkrich,Kevin Feige,Randy Newman,Johnny Depp,Zoe Saldana,None,Pixar Animation Studios,35.9,137.2,30.1,7.3,26.0,77.3,59.9,266.8,7.8,75,77,88,3626,Theatrical Only,,No,1,1,0,69,8,No,Ursula,Cinderella,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,None,Everyone,74.9,No,None,No,No,37.0,8.1,7.3,3.2,4.4,11.0,37,No,Yes,0.0,12.2,421.9,99.8,Massive Profit,Hit
DIS00967,The Sword in the Stone,The Sword in the Stone,1996,1996-08-20,1990s,Remake,Sci-Fi,Fairy Tale,134,G,English,Canada,Marc Webb,Jonas Rivera,Thomas Newman,Chris Evans,Kristen Bell,Stop Motion,Marvel Studios,203.8,595.7,162.7,47.1,47.9,193.0,402.7,183.9,5.1,34,31,35,1000,Disney+,1996-11-24,Yes,0,0,0,39,1,Yes,Ursula,Riley,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Marvel Cinematic Universe,Teen,67.9,No,None,No,No,30.2,4.9,3.1,2.9,2.3,8.33,9,No,Yes,15.0,49.9,1042.5,385.9,Massive Profit,Hit
DIS00968,The Golden Stardust: Untold Story,The Golden Stardust,1986,1986-03-08,1980s,Pixar,Comedy,Buddy Comedy,112,G,English,USA,John Musker,Osnat Shurer,Patrick Doyle,Tom Holland,Zendaya,Hybrid,20th Century Studios,419.8,1260.5,356.2,173.9,65.9,518.6,741.9,137.8,5.9,40,50,45,2450,Theatrical Only,,No,0,0,0,69,2,No,Scar,Simba,No,No,No,No,Yes,No,No,No,No,No,None,Teen,195.2,No,None,Yes,Yes,56.2,6.9,4.2,6.3,6.1,5.42,65,No,No,0.0,240.0,2521.0,730.4,High Profit,Hit
